"Site","Cov","BLK","Col","Row","TROR","TRCY","NO_GRASS","NO_FORB","NO_FOCAL","FOCAL_GERM","CHANGED_FOCAL","NOTES","fitness","Germination","dens_trt","CEC","pH","NO3.N","mean_percent_open","precip","pet","water_in_out","PC1","PC2","focsp","germ","intra","inter","fac","intra_sc","inter_sc","fac_sc","fitness_raw","fitness_log","fitness_count"
"PJ","SH","2",7,6,0,0,0,0,1,"Y",0,"",17,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,0,0,0,0,0,17,2.89037175789616,17
"PJ","SH","2",7,7,0,55,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,55,0,0,55,0,4,1.6094379124341,4
"PJ","SH","2",7,8,0,0,0,0,1,"Y",0,"3 boken stems of focal",5,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,0,0,0,0,0,5,1.79175946922805,5
"PJ","SH","2",8,1,0,0,0,0,1,"Y",0,"",39,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,0,0,0,0,0,39,3.68887945411394,39
"PJ","SH","2",8,2,0,64,0,0,1,"Y",0,"",10,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,64,0,0,64,0,10,2.39789527279837,10
"PJ","SH","2",8,3,0,0,0,0,2,"Y",0,"",15,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,0,0,0,0,0,15,2.77258872223978,15
"PJ","SH","2",8,4,32,0,0,0,1,"Y",0,"",4,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,32,0,0,32,0,0,4,1.6094379124341,4
"PJ","SH","2",8,5,0,63,0,0,1,"Y",0,"",10,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,63,0,0,63,0,0,10,2.39789527279837,10
"PJ","SH","2",8,6,14,0,0,0,1,"Y",0,"",13,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,14,0,0,14,0,13,2.63905732961526,13
"PJ","SH","2",8,7,0,68,0,0,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,68,0,0,68,0,2,1.09861228866811,2
"PJ","SH","2",8,8,26,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,26,0,0,26,0,4,1.6094379124341,4
"PJ","SH","2",9,1,0,41,1,0,1,"Y",0,"",4,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,41,0,1,41,0,1,4,1.6094379124341,4
"PJ","SH","2",9,2,0,52,0,0,1,"Y",0,"",7,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,52,0,0,52,0,7,2.07944154167984,7
"PJ","SH","2",9,3,0,0,0,0,2,"Y",0,"",29,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,0,0,0,0,0,29,3.40119738166216,29
"PJ","SH","2",9,4,0,64,0,0,1,"Y",0,"",18,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,64,0,0,64,0,18,2.94443897916644,18
"PJ","SH","2",9,5,15,0,0,0,1,"Y",0,"broken stems",4,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,15,0,0,15,0,0,4,1.6094379124341,4
"PJ","SH","2",9,6,21,0,0,0,1,"Y",0,"",47,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,21,0,0,21,0,47,3.87120101090789,47
"PJ","SH","2",9,7,0,0,0,0,1,"Y",0,"",15,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,0,0,0,0,0,15,2.77258872223978,15
"PJ","SH","2",9,8,38,0,0,0,1,"Y",0,"",18,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,38,0,0,38,0,18,2.94443897916644,18
"PJ","SH","2",10,1,0,0,0,4,1,"Y",0,"",37,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,0,0,0,0,0,37,3.63758615972639,37
"PJ","SH","2",10,2,32,0,0,0,1,"Y",0,"",19,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,32,0,0,32,0,0,19,2.99573227355399,19
"PJ","SH","2",10,3,0,50,0,0,1,"Y",0,"",4,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,50,0,0,50,0,0,4,1.6094379124341,4
"PJ","SH","2",10,4,0,56,0,0,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,56,0,0,56,0,10,2.39789527279837,10
"PJ","SH","2",10,5,19,0,1,0,9,"Y",0,"",8,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,19,1,0,19,1,8,2.19722457733622,8
"PJ","SH","2",10,6,0,0,0,0,1,"Y",0,"",27,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,0,0,0,0,0,27,3.3322045101752,27
"PJ","SH","2",10,7,27,0,0,0,3,"Y",0,"",6,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,27,0,0,27,0,6,1.94591014905531,6
"PJ","SH","2",10,8,0,64,0,0,1,"Y",0,"",2,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,64,0,0,64,0,2,1.09861228866811,2
"PJ","SH","3",1,1,0,16,0,0,1,"Y",0,"",6,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,16,0,0,16,0,6,1.94591014905531,6
"PJ","SH","3",1,4,0,0,0,0,1,"Y",0,"",6,"Yes","lambda",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,0,0,0,0,0,6,1.94591014905531,6
"PJ","SH","3",1,5,0,9,0,0,1,"Y",0,"",5,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,9,0,0,9,0,5,1.79175946922805,5
"PJ","SH","3",1,6,0,3,0,1,1,"Y",0,"",7,"Yes","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,3,0,0,3,0,0,7,2.07944154167984,7
"PJ","SH","3",1,8,3,0,0,4,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,3,0,0,3,0,2,1.09861228866811,2
"PJ","SH","3",2,1,0,0,0,0,1,"Y",0,"",7,"Yes","lambda",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,0,0,0,0,0,7,2.07944154167984,7
"PJ","SH","3",2,2,0,8,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,8,0,0,8,0,8,2.19722457733622,8
"PJ","SH","3",2,3,0,8,0,0,1,"Y",0,"",10,"Yes","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,8,0,0,8,0,0,10,2.39789527279837,10
"PJ","SH","3",2,4,0,11,0,0,1,"Y",0,"",6,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,11,0,0,11,0,6,1.94591014905531,6
"PJ","SH","3",2,7,1,0,0,1,1,"Y",0,"",16,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,1,0,0,1,0,16,2.83321334405622,16
"PJ","SH","3",2,8,2,0,0,1,1,"Y",0,"",3,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,2,0,0,2,0,3,1.38629436111989,3
"PJ","SH","3",3,1,0,10,0,0,1,"Y",0,"",5,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,10,0,0,10,0,5,1.79175946922805,5
"PJ","SH","3",3,2,0,0,0,0,1,"Y",0,"",12,"Yes","lambda",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,0,0,0,0,0,12,2.56494935746154,12
"PJ","SH","3",3,4,0,0,0,0,1,"Y",0,"",0,"No","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,0,0,0,0,0,0,0,0
"PJ","SH","3",3,5,3,0,0,1,1,"Y",0,"",17,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,3,0,0,3,0,17,2.89037175789616,17
"PJ","SH","3",3,6,0,52,0,0,1,"Y",0,"",12,"Yes","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,52,0,0,52,0,0,12,2.56494935746154,12
"PJ","SH","3",3,7,1,0,0,2,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,1,0,0,1,0,4,1.6094379124341,4
"PJ","SH","3",4,2,3,0,0,0,0,"Y",0,"",6,"Yes","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,3,0,0,3,0,0,6,1.94591014905531,6
"PJ","SH","3",4,4,0,8,0,0,0,"Y",0,"",2,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,8,0,0,8,0,2,1.09861228866811,2
"PJ","SH","3",4,5,5,0,0,0,0,"Y",0,"",7,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,5,0,0,5,0,7,2.07944154167984,7
"PJ","SH","3",4,6,0,54,0,0,0,"Y",0,"",14,"Yes","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,54,0,0,54,0,0,14,2.70805020110221,14
"PJ","SH","3",4,7,2,0,0,0,0,"Y",0,"",14,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,2,0,0,2,0,14,2.70805020110221,14
"PJ","SH","3",5,1,0,0,0,0,1,"Y",0,"",65,"Yes","lambda",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,0,0,0,0,0,65,4.18965474202643,65
"PJ","SH","3",5,2,0,0,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,0,0,0,0,0,4,1.6094379124341,4
"PJ","SH","3",5,3,0,42,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,42,0,0,42,0,8,2.19722457733622,8
"PJ","SH","3",5,4,7,0,0,1,1,"Y",0,"",6,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,7,0,0,7,0,6,1.94591014905531,6
"PJ","SH","3",5,7,0,10,0,1,1,"Y",0,"",6,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,10,0,0,10,0,6,1.94591014905531,6
"PJ","SH","3",5,8,0,16,0,0,1,"Y",0,"",6,"Yes","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,16,0,0,16,0,0,6,1.94591014905531,6
"PJ","SH","3",6,1,3,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,3,0,0,3,0,0,6,1.94591014905531,6
"PJ","SH","3",6,3,0,18,0,0,1,"Y",0,"",26,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,18,0,0,18,0,26,3.29583686600433,26
"PJ","SH","3",6,4,0,0,0,0,1,"Y",0,"",0,"No","lambda",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,0,0,0,0,0,0,0,0
"PJ","SH","3",6,5,0,0,0,0,1,"Y",0,"",0,"No","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,0,0,0,0,0,0,0,0
"PJ","SH","3",6,6,0,0,0,0,1,"Y",0,"",0,"No","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,0,0,0,0,0,0,0,0
"PJ","SH","3",6,7,0,0,0,0,1,"Y",0,"",0,"No","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,0,0,0,0,0,0,0,0
"PJ","SH","3",6,8,0,3,0,0,1,"Y",0,"",6,"Yes","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,3,0,0,3,0,0,6,1.94591014905531,6
"PJ","SH","3",7,2,0,0,0,0,1,"Y",0,"",6,"Yes","lambda",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,0,0,0,0,0,6,1.94591014905531,6
"PJ","SH","3",7,3,0,0,0,0,1,"Y",0,"",6,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,0,0,0,0,0,6,1.94591014905531,6
"PJ","SH","3",7,4,0,32,0,0,1,"Y",0,"",10,"Yes","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,32,0,0,32,0,0,10,2.39789527279837,10
"PJ","SH","3",7,8,0,0,0,0,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,0,0,0,0,0,2,1.09861228866811,2
"PJ","SH","3",8,2,0,0,0,0,1,"Y",0,"",13,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,0,0,0,0,0,13,2.63905732961526,13
"PJ","SH","3",8,3,0,23,0,0,1,"Y",0,"",12,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,23,0,0,23,0,12,2.56494935746154,12
"PJ","SH","3",8,4,0,0,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,0,0,0,0,0,4,1.6094379124341,4
"PJ","SH","3",8,6,1,0,0,0,1,"Y",0,"",1,"Yes","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,1,0,0,1,0,0,1,0.693147180559945,1
"PJ","SH","3",8,7,0,7,0,0,1,"Y",0,"",0,"No","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,7,0,0,7,0,0,0,0,0
"PJ","SH","3",8,8,0,5,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,5,0,0,5,0,8,2.19722457733622,8
"PJ","SH","3",9,1,0,0,0,0,1,"Y",0,"",3,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,0,0,0,0,0,3,1.38629436111989,3
"PJ","SH","3",9,4,1,0,0,0,1,"Y",0,"",3,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,1,0,0,1,0,3,1.38629436111989,3
"PJ","SH","3",9,6,0,0,0,0,1,"Y",0,"",0,"No","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,0,0,0,0,0,0,0,0
"PJ","SH","3",9,8,0,2,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,2,0,0,2,0,4,1.6094379124341,4
"PJ","SH","3",10,1,1,0,0,0,1,"Y",0,"",2,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,0,1,0,0,1,0,2,1.09861228866811,2
"PJ","SH","3",10,4,1,0,0,0,1,"Y",0,"",4,"Yes","High density monoculture",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,1,0,0,1,0,0,4,1.6094379124341,4
"PJ","SH","3",10,6,0,1,0,2,1,"Y",0,"",2,"Yes","lambda",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TRCY",TRUE,1,0,0,1,0,0,2,1.09861228866811,2
"PJ","SH","3",10,8,0,2,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",901.3,6.41,3.7,66.3,116.3,2300.9,0.050545439,0.209354215,-0.886568408,"TROR",TRUE,0,2,0,0,2,0,4,1.6094379124341,4
"PJ","SUN","3",1,1,0,6,0,0,1,"Y",0,"",8,"Yes","High density monoculture",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,6,0,0,6,0,0,8,2.19722457733622,8
"PJ","SUN","3",1,2,0,0,0,0,1,"Y",0,"",0,"No","lambda",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,0,0,0,0,0,0,0,0,0
"PJ","SUN","3",1,3,2,0,0,1,1,"Y",0,"",12,"Yes","Invasion when rare (IWR)",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,0,2,0,0,2,0,12,2.56494935746154,12
"PJ","SUN","3",1,5,4,0,0,1,1,"Y",0,"",14,"Yes","IWR + Facilitator",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,0,4,0,0,4,0,14,2.70805020110221,14
"PJ","SUN","3",1,6,0,17,0,0,1,"Y",0,"",13,"Yes","IWR + Facilitator",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,0,17,0,0,17,0,13,2.63905732961526,13
"PJ","SUN","3",1,7,2,0,0,0,1,"Y",0,"",59,"Yes","High density monoculture",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,2,0,0,2,0,0,59,4.0943445622221,59
"PJ","SUN","3",1,8,0,2,0,0,1,"Y",0,"",19,"Yes","Invasion when rare (IWR)",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,0,2,0,0,2,0,19,2.99573227355399,19
"PJ","SUN","3",2,1,5,0,0,1,1,"Y",0,"",16,"Yes","IWR + Facilitator",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,0,5,0,0,5,0,16,2.83321334405622,16
"PJ","SUN","3",2,3,7,0,0,3,1,"Y",0,"",15,"Yes","High density monoculture",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,7,0,0,7,0,0,15,2.77258872223978,15
"PJ","SUN","3",2,4,1,0,0,0,1,"Y",0,"",6,"Yes","Invasion when rare (IWR)",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,0,1,0,0,1,0,6,1.94591014905531,6
"PJ","SUN","3",2,5,0,3,0,0,1,"Y",0,"",5,"Yes","IWR + Facilitator",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,0,3,0,0,3,0,5,1.79175946922805,5
"PJ","SUN","3",3,1,0,12,0,1,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,0,12,0,0,12,0,8,2.19722457733622,8
"PJ","SUN","3",3,2,1,0,0,1,1,"Y",0,"",13,"Yes","Invasion when rare (IWR)",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,0,1,0,0,1,0,13,2.63905732961526,13
"PJ","SUN","3",3,3,0,0,0,0,1,"Y",0,"",10,"Yes","IWR + Facilitator",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,0,0,0,0,0,0,10,2.39789527279837,10
"PJ","SUN","3",3,4,0,37,0,0,1,"Y",0,"",8,"Yes","IWR + Facilitator",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,0,37,0,0,37,0,8,2.19722457733622,8
"PJ","SUN","3",3,5,0,7,0,0,1,"Y",0,"",16,"Yes","High density monoculture",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,7,0,0,7,0,0,16,2.83321334405622,16
"PJ","SUN","3",3,6,0,0,0,0,1,"Y",0,"",8,"Yes","lambda",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,0,0,0,0,0,0,8,2.19722457733622,8
"PJ","SUN","3",4,2,1,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,0,1,0,0,1,0,4,1.6094379124341,4
"PJ","SUN","3",4,3,0,2,0,1,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,0,2,0,0,2,0,8,2.19722457733622,8
"PJ","SUN","3",4,4,2,0,0,0,1,"Y",0,"",4,"Yes","High density monoculture",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,2,0,0,2,0,0,4,1.6094379124341,4
"PJ","SUN","3",4,5,0,13,0,0,1,"Y",0,"",7,"Yes","IWR + Facilitator",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,0,13,0,0,13,0,7,2.07944154167984,7
"PJ","SUN","3",4,7,0,18,0,0,1,"Y",0,"",12,"Yes","High density monoculture",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,18,0,0,18,0,0,12,2.56494935746154,12
"PJ","SUN","3",5,1,0,7,0,3,1,"Y",0,"",6,"Yes","High density monoculture",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,7,0,0,7,0,0,6,1.94591014905531,6
"PJ","SUN","3",5,2,4,0,1,0,1,"Y",0,"",6,"Yes","IWR + Facilitator",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,0,4,1,0,4,1,6,1.94591014905531,6
"PJ","SUN","3",5,3,0,22,0,0,1,"Y",0,"",19,"Yes","Invasion when rare (IWR)",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,0,22,0,0,22,0,19,2.99573227355399,19
"PJ","SUN","3",5,4,6,0,0,0,1,"Y",0,"",10,"Yes","High density monoculture",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,6,0,0,6,0,0,10,2.39789527279837,10
"PJ","SUN","3",5,5,0,3,0,0,1,"Y",0,"",5,"Yes","IWR + Facilitator",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,0,3,0,0,3,0,5,1.79175946922805,5
"PJ","SUN","3",5,6,0,0,0,0,1,"Y",0,"",0,"No","lambda",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TROR",TRUE,0,0,0,0,0,0,0,0,0
"PJ","SUN","3",5,7,6,0,1,0,1,"Y",0,"",13,"Yes","Invasion when rare (IWR)",566.1,6.2,2,99.84,116.3,2300.9,0.050545439,-0.643084092,-0.423887396,"TRCY",TRUE,0,6,1,0,6,1,13,2.63905732961526,13
