"focsp","Site","Cov","fac_sc","lambda_med","lambda_lwr","lambda_upr"
"TRCY","NAM","SUN",0.348837209302326,9.87647398237722,3.27621717640718,15.5141780651255
"TRCY","NAM","SUN",0.361290322580645,9.89626746524921,3.28078678757679,15.542841002721
"TRCY","NAM","SUN",0.58695652173913,10.2623797201578,3.39091021575945,16.0947373843757
"TRCY","NAM","SUN",0.797814207650273,10.6087775914068,3.51038375640195,16.5984808188209
"TRCY","NAM","SUN",1,10.9480803806126,3.63276143821022,17.1739734759061
"TRCY","NAM","SUN",2,12.7660356136157,4.15877739840691,20.7569301201178
"TRCY","NAM","SUN",3,14.8823990621985,4.78026368983643,25.7434131418109
"TRCY","NAM","SUN",3.91428571428571,17.1311733107027,5.47041787876552,32.3070921656186
"TRCY","NAM","SUN",4,17.3548860296743,5.53690237215034,33.0642282517726
"TRCY","NAM","SUN",5,20.2397036212555,6.2062772083997,42.1827772848252
