"Site","Cov","BLK","Col","Row","TROR","TRCY","NO_GRASS","NO_FORB","NO_FOCAL","FOCAL_GERM","CHANGED_FOCAL","NOTES","fitness","Germination","dens_trt","CEC","pH","NO3.N","mean_percent_open","precip","pet","water_in_out","PC1","PC2","focsp","germ","intra","inter","fac","intra_sc","inter_sc","fac_sc"
"Nam","Sun","1",7,6,0,0,0,0,1,"Y",0,"",144,"Yes","lambda",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Sun","1",7,7,0,8,0,2,1,"Y",0,"",40,"Yes","High density monoculture",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TRCY",TRUE,8,0,0,8,0,0
"Nam","Sun","1",8,1,0,22,4,1,1,"Y",1,"",17,"Yes","Invasion when rare (IWR)",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TROR",TRUE,0,22,4,0,22,4
"Nam","Sun","1",8,2,17,0,7,1,1,"Y",0,"",28,"Yes","IWR + Facilitator",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TRCY",TRUE,0,17,7,0,17,7
"Nam","Sun","1",8,3,0,0,3,5,1,"Y",2,"",39,"Yes","Invasion when rare (IWR)",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TRCY",TRUE,0,0,3,0,0,3
"Nam","Sun","1",8,4,24,0,0,8,1,"Y",0,"",10,"Yes","High density monoculture",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TROR",TRUE,24,0,0,24,0,0
"Nam","Sun","1",8,5,0,49,0,2,1,"Y",0,"",44,"Yes","IWR + Facilitator",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TROR",TRUE,0,49,0,0,49,0
"Nam","Sun","1",8,6,0,0,0,2,1,"Y",0,"",80,"Yes","lambda",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TRCY",TRUE,0,0,0,0,0,0
"Nam","Sun","1",9,1,2,0,0,3,1,"Y",2,"",41,"Yes","Invasion when rare (IWR)",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TRCY",TRUE,0,2,0,0,2,0
"Nam","Sun","1",9,4,0,9,1,12,1,"Y",1,"",52,"Yes","Invasion when rare (IWR)",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TROR",TRUE,0,9,1,0,9,1
"Nam","Sun","1",9,5,2,0,0,2,1,"Y",0,"",2,"Yes","High density monoculture",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TROR",TRUE,2,0,0,2,0,0
"Nam","Sun","1",9,6,0,47,1,5,1,"Y",0,"",14,"Yes","High density monoculture",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TRCY",TRUE,47,0,1,47,0,1
"Nam","Sun","1",9,7,0,10,17,6,1,"Y",0,"",8,"Yes","IWR + Facilitator",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TROR",TRUE,0,10,17,0,10,17
"Nam","Sun","1",9,8,5,0,0,6,1,"Y",2,"",12,"Yes","IWR + Facilitator",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TRCY",TRUE,0,5,0,0,5,0
"Nam","Sun","1",10,1,0,24,0,0,1,"Y",1,"",11,"Yes","IWR + Facilitator",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TROR",TRUE,0,24,0,0,24,0
"Nam","Sun","1",10,2,0,27,0,0,1,"Y",0,"",12,"Yes","Invasion when rare (IWR)",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TROR",TRUE,0,27,0,0,27,0
"Nam","Sun","1",10,3,6,0,0,0,1,"Y",2,"",18,"Yes","Invasion when rare (IWR)",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TRCY",TRUE,0,6,0,0,6,0
"Nam","Sun","1",10,4,7,0,4,1,1,"Y",0,"",18,"Yes","IWR + Facilitator",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TRCY",TRUE,0,7,4,0,7,4
"Nam","Sun","1",10,5,0,14,0,0,1,"Y",0,"",19,"Yes","High density monoculture",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TRCY",TRUE,14,0,0,14,0,0
"Nam","Sun","1",10,8,1,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",364.6,6.04,0.7,98.54,120.1,1974.1,0.06083785,-0.975725163,-0.043409805,"TROR",TRUE,1,0,0,1,0,0
"GH","Sun","1",1,1,0,18,1,2,1,"Y",0,"",5,"Yes","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,18,0,1,18,0,1
"GH","Sun","1",1,2,14,0,0,1,1,"Y",0,"",7,"Yes","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,14,0,0,14,0,0
"GH","Sun","1",1,3,0,3,1,0,1,"Y",0,"",13,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,3,1,0,3,1
"GH","Sun","1",2,1,0,0,0,1,1,"Y",0,"",20,"Yes","lambda",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,0,0,0,0,0
"GH","Sun","1",2,2,0,24,0,0,1,"Y",0,"",0,"No","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,24,0,0,24,0
"GH","Sun","1",2,3,0,0,0,0,1,"Y",0,"",10,"Yes","lambda",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,0,0,0,0,0
"GH","Sun","1",2,4,2,0,0,1,1,"Y",0,"",5,"Yes","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,2,0,0,2,0,0
"GH","Sun","1",3,1,0,12,0,0,1,"Y",0,"",11,"Yes","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,12,0,0,12,0
"GH","Sun","1",3,2,10,0,0,2,1,"Y",0,"",4,"Yes","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,10,0,0,10,0,0
"GH","Sun","1",3,3,0,0,0,1,1,"Y",0,"",17,"Yes","lambda",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,0,0,0,0,0
"GH","Sun","1",3,4,0,1,0,0,1,"Y",0,"",4,"Yes","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,1,0,0,1,0,0
"GH","Sun","1",3,7,0,19,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,19,0,0,19,0
"GH","Sun","1",3,8,1,0,0,0,1,"Y",0,"",9,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,1,0,0,1,0
"GH","Sun","1",4,1,17,0,0,1,1,"Y",0,"",21,"Yes","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,17,0,0,17,0
"GH","Sun","1",4,2,0,0,0,0,1,"Y",0,"",12,"Yes","lambda",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,0,0,0,0,0
"GH","Sun","1",4,3,0,6,0,2,1,"Y",0,"",9,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,6,0,0,6,0
"GH","Sun","1",4,7,0,8,1,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,8,1,0,8,1
"GH","Sun","1",4,8,0,12,0,0,1,"Y",0,"",6,"Yes","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,12,0,0,12,0,0
"GH","Sun","1",5,1,0,10,0,1,1,"Y",1,"",7,"Yes","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,10,0,0,10,0
"GH","Sun","1",5,4,5,0,0,1,1,"Y",0,"",0,"No","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,5,0,0,5,0,0
"GH","Sun","1",5,5,0,8,0,0,1,"Y",0,"",6,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,8,0,0,8,0
"GH","Sun","1",6,1,0,0,0,0,0,"Y",0,"",0,"No","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,0,0,0,0,0
"GH","Sun","1",6,2,0,10,0,0,1,"Y",0,"",5,"Yes","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,10,0,0,10,0
"GH","Sun","1",6,3,0,2,0,3,0,"Y",0,"",29,"Yes","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,2,0,0,2,0,0
"GH","Sun","1",6,4,4,0,0,0,1,"Y",0,"",17,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,4,0,0,4,0
"GH","Sun","1",6,5,0,0,0,0,0,"Y",0,"",0,"No","lambda",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,0,0,0,0,0
"GH","Sun","1",6,6,0,0,0,0,0,"Y",0,"",0,"No","lambda",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,0,0,0,0,0
"GH","Sun","1",6,7,0,7,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,7,0,0,7,0
"GH","Sun","1",6,8,0,0,0,0,1,"Y",0,"",11,"Yes","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,0,0,0,0,0
"GH","Sun","1",7,1,0,0,0,0,0,"Y",0,"",0,"No","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,0,0,0,0,0
"GH","Sun","1",7,2,0,0,0,0,2,"Y",0,"",0,"No","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,0,0,0,0,0
"GH","Sun","1",7,3,15,0,0,2,1,"Y",0,"",0,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,15,0,0,15,0
"GH","Sun","1",7,4,0,16,0,0,1,"Y",0,"",8,"Yes","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,16,0,0,16,0,0
"GH","Sun","1",7,5,0,0,0,0,1,"Y",0,"",32,"Yes","lambda",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,0,0,0,0,0
"GH","Sun","1",7,6,13,0,0,1,1,"Y",0,"",9,"Yes","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,13,0,0,13,0
"GH","Sun","1",7,7,9,0,0,2,2,"Y",0,"",25,"Yes","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,9,0,0,9,0,0
"GH","Sun","1",7,8,0,0,0,2,1,"Y",0,"",32,"Yes","lambda",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,0,0,0,0,0
"GH","Sun","1",8,1,3,0,0,0,1,"Y",0,"",11,"Yes","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,3,0,0,3,0
"GH","Sun","1",8,2,0,10,0,0,1,"Y",0,"",0,"No","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,10,0,0,10,0,0
"GH","Sun","1",8,3,9,0,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,9,0,0,9,0
"GH","Sun","1",8,4,0,0,1,0,1,"Y",0,"",11,"Yes","lambda",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,0,1,0,0,1
"GH","Sun","1",8,5,3,0,0,0,1,"Y",0,"",0,"No","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,3,0,0,3,0,0
"GH","Sun","1",8,6,0,16,0,0,1,"Y",0,"",6,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,16,0,0,16,0
"GH","Sun","1",8,7,0,22,0,1,1,"Y",0,"",4,"Yes","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,22,0,0,22,0
"GH","Sun","1",9,1,9,0,0,0,1,"Y",0,"",0,"No","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,9,0,0,9,0
"GH","Sun","1",9,3,9,0,0,0,1,"Y",0,"",9,"Yes","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,9,0,0,9,0
"GH","Sun","1",9,4,0,24,0,0,1,"Y",0,"",0,"No","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,24,0,0,24,0,0
"GH","Sun","1",9,5,0,0,0,0,1,"Y",0,"",0,"No","lambda",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,0,0,0,0,0
"GH","Sun","1",9,6,0,4,0,0,1,"Y",0,"",7,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,4,0,0,4,0
"GH","Sun","1",9,7,8,0,0,1,1,"Y",0,"",4,"Yes","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,8,0,0,8,0,0
"GH","Sun","1",9,8,0,9,1,1,1,"Y",0,"",34,"Yes","IWR + Facilitator",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,9,1,0,9,1
"GH","Sun","1",10,1,0,20,0,1,1,"Y",0,"",25,"Yes","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,20,0,0,20,0
"GH","Sun","1",10,2,0,4,0,0,1,"Y",0,"",0,"No","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,4,0,0,4,0,0
"GH","Sun","1",10,5,13,0,0,0,1,"Y",0,"",0,"No","Invasion when rare (IWR)",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TRCY",TRUE,0,13,0,0,13,0
"GH","Sun","1",10,7,4,0,0,0,1,"Y",0,"",9,"Yes","High density monoculture",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,4,0,0,4,0,0
"GH","Sun","1",10,8,0,0,0,0,1,"Y",0,"",36,"Yes","lambda",566,5.66,3.8,71.5,142.2,1964.6,0.072381146,0.134756936,0.101351468,"TROR",TRUE,0,0,0,0,0,0
"GH","Shade","2",1,1,0,0,0,13,1,"Y",0,"",4,"Yes","lambda",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,0,0,0,0,0
"GH","Shade","2",1,2,23,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,23,0,0,23,0,0
"GH","Shade","2",1,3,0,1,0,0,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,1,0,0,1,0
"GH","Shade","2",1,4,0,5,0,0,1,"Y",0,"",6,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,5,0,0,5,0,0
"GH","Shade","2",1,5,0,2,1,1,1,"Y",1,"",7,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,2,1,0,2,1
"GH","Shade","2",1,6,7,0,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,7,0,0,7,0
"GH","Shade","2",1,7,0,0,0,0,2,"Y",0,"",64,"Yes","lambda",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,0,0,0,0,0
"GH","Shade","2",1,8,11,0,0,0,2,"Y",0,"",5,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,11,0,0,11,0
"GH","Shade","2",2,1,0,0,0,2,1,"Y",0,"",28,"Yes","lambda",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,0,0,0,0,0
"GH","Shade","2",2,2,0,0,0,0,1,"Y",0,"",26,"Yes","lambda",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,0,0,0,0,0
"GH","Shade","2",2,3,0,8,0,0,1,"Y",0,"",8,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,8,0,0,8,0
"GH","Shade","2",2,5,9,0,0,0,2,"Y",0,"",11,"Yes","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,9,0,0,9,0
"GH","Shade","2",2,6,0,7,0,0,1,"Y",1,"",5,"Yes","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,7,0,0,7,0
"GH","Shade","2",2,7,7,0,0,0,1,"Y",0,"",2,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,7,0,0,7,0
"GH","Shade","2",2,8,0,10,0,0,1,"Y",0,"",5,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,10,0,0,10,0,0
"GH","Shade","2",3,1,0,17,0,0,1,"Y",1,"",10,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,17,0,0,17,0
"GH","Shade","2",3,2,0,0,0,0,1,"Y",1,"",25,"Yes","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,0,0,0,0,0
"GH","Shade","2",3,3,0,0,0,1,1,"Y",0,"",0,"No","lambda",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,0,0,0,0,0
"GH","Shade","2",3,4,0,0,0,0,1,"Y",0,"",23,"Yes","lambda",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,0,0,0,0,0
"GH","Shade","2",3,5,27,0,1,0,3,"Y",0,"",8,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,27,1,0,27,1
"GH","Shade","2",3,6,0,8,0,0,1,"Y",0,"",6,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,8,0,0,8,0,0
"GH","Shade","2",3,7,0,2,0,1,1,"Y",0,"",14,"Yes","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,2,0,0,2,0
"GH","Shade","2",3,8,5,0,0,0,1,"Y",1,"CHANGE TO TRCY IWR",9,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,5,0,0,5,0,0
"GH","Shade","2",4,1,28,0,0,1,1,"Y",0,"",12,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,28,0,0,28,0,0
"GH","Shade","2",4,2,0,10,0,1,1,"Y",0,"",22,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,10,0,0,10,0,0
"GH","Shade","2",4,3,17,0,0,1,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,17,0,0,17,0
"GH","Shade","2",4,4,0,0,0,0,1,"Y",0,"",4,"Yes","lambda",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,0,0,0,0,0
"GH","Shade","2",4,5,0,5,0,1,1,"Y",1,"",18,"Yes","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,5,0,0,5,0
"GH","Shade","2",4,7,0,0,0,2,1,"Y",1,"",10,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,0,0,0,0,0
"GH","Shade","2",4,8,14,0,0,0,1,"Y",0,"5 MISSING STEM",17,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,14,0,0,14,0
"GH","Shade","2",5,1,0,17,0,0,2,"Y",0,"",0,"No","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,17,0,0,17,0
"GH","Shade","2",5,2,15,0,0,0,1,"Y",0,"",13,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,15,0,0,15,0
"GH","Shade","2",5,3,0,0,0,0,1,"Y",0,"",54,"Yes","lambda",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,0,0,0,0,0
"GH","Shade","2",5,4,9,0,0,1,2,"Y",0,"",8,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,9,0,0,9,0,0
"GH","Shade","2",5,6,0,3,0,0,1,"Y",0,"",4,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,3,0,0,3,0,0
"GH","Shade","2",5,7,0,1,0,0,1,"Y",0,"",12,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,1,0,0,1,0
"GH","Shade","2",5,8,5,0,0,0,1,"Y",2,"",2,"Yes","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,5,0,0,5,0
"GH","Shade","2",6,1,19,0,0,1,3,"Y",0,"",4,"Yes","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,19,0,0,19,0
"GH","Shade","2",6,2,0,0,0,1,1,"Y",0,"",12,"Yes","lambda",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,0,0,0,0,0
"GH","Shade","2",6,3,0,10,1,10,1,"Y",0,"",0,"No","Invasion when rare (IWR)",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,10,1,0,10,1
"GH","Shade","2",6,4,0,0,1,4,1,"Y",0,"",10,"Yes","lambda",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,0,1,0,0,1
"GH","Shade","2",6,5,0,38,0,1,2,"Y",0,"",4,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,0,38,0,0,38,0
"GH","Shade","2",6,6,7,0,0,2,1,"Y",0,"",8,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,7,0,0,7,0,0
"GH","Shade","2",6,7,10,0,0,0,2,"Y",0,"",4,"Yes","IWR + Facilitator",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,0,10,0,0,10,0
"GH","Shade","2",6,8,0,2,0,1,1,"Y",0,"",11,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TRCY",TRUE,2,0,0,2,0,0
"GH","Shade","2",7,1,29,0,0,4,1,"Y",0,"",13,"Yes","High density monoculture",491.2,4.94,17.5,62.94,142.2,1964.6,0.072381146,0.593391161,1.105558786,"TROR",TRUE,29,0,0,29,0,0
